11-20-2024 22:29:39 RAM 2284/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [6%@1420,9%@1420,6%@1420,3%@1420,5%@729,4%@729] GR3D_FREQ 38% cpu@45.406C soc2@44.375C soc0@43.906C gpu@45.937C tj@45.937C soc1@43.375C VDD_IN 4480mW/5212mW VDD_CPU_GPU_CV 798mW/1366mW VDD_SOC 1400mW/1501mW
11-20-2024 22:29:40 RAM 2302/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [24%@729,51%@729,24%@729,24%@729,67%@1510,9%@1510] GR3D_FREQ 48% cpu@46.031C soc2@44.562C soc0@43.781C gpu@45.781C tj@46.031C soc1@43.406C VDD_IN 5555mW/5219mW VDD_CPU_GPU_CV 1626mW/1372mW VDD_SOC 1587mW/1503mW
11-20-2024 22:29:41 RAM 2302/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [22%@1510,18%@1510,10%@1510,16%@1510,100%@1510,2%@1510] GR3D_FREQ 31% cpu@45.687C soc2@44.437C soc0@43.906C gpu@45.812C tj@45.812C soc1@43.656C VDD_IN 5674mW/5228mW VDD_CPU_GPU_CV 1703mW/1378mW VDD_SOC 1587mW/1504mW
11-20-2024 22:29:42 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@729,13%@729,9%@729,15%@729,42%@729,9%@729] GR3D_FREQ 51% cpu@45.468C soc2@44.468C soc0@43.875C gpu@46.156C tj@46.156C soc1@43.437C VDD_IN 4824mW/5220mW VDD_CPU_GPU_CV 1036mW/1371mW VDD_SOC 1435mW/1503mW
11-20-2024 22:29:43 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [7%@1510,3%@1510,0%@1510,6%@1510,3%@729,12%@729] GR3D_FREQ 7% cpu@45.531C soc2@44.437C soc0@44.031C gpu@45.562C tj@45.562C soc1@43.5C VDD_IN 4400mW/5204mW VDD_CPU_GPU_CV 760mW/1360mW VDD_SOC 1400mW/1501mW
11-20-2024 22:29:44 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [6%@729,7%@729,3%@729,8%@729,1%@729,0%@729] GR3D_FREQ 10% cpu@45.75C soc2@44.468C soc0@43.812C gpu@45.562C tj@45.75C soc1@43.437C VDD_IN 4366mW/5189mW VDD_CPU_GPU_CV 721mW/1348mW VDD_SOC 1362mW/1498mW
11-20-2024 22:29:45 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@1510,9%@1510,8%@1510,4%@1510,0%@729,0%@729] GR3D_FREQ 12% cpu@45.187C soc2@44.312C soc0@43.906C gpu@45.75C tj@45.75C soc1@43.593C VDD_IN 4407mW/5174mW VDD_CPU_GPU_CV 760mW/1337mW VDD_SOC 1360mW/1496mW
11-20-2024 22:29:46 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@729,3%@729,12%@729,12%@729,0%@729,0%@729] GR3D_FREQ 20% cpu@45.375C soc2@44.375C soc0@43.937C gpu@45.75C tj@45.75C soc1@43.406C VDD_IN 4366mW/5159mW VDD_CPU_GPU_CV 761mW/1326mW VDD_SOC 1362mW/1493mW
11-20-2024 22:29:47 RAM 2279/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@1420,11%@1420,11%@1420,9%@1420,0%@729,1%@729] GR3D_FREQ 53% cpu@45.656C soc2@44.437C soc0@43.812C gpu@45.562C tj@45.656C soc1@43.5C VDD_IN 4480mW/5147mW VDD_CPU_GPU_CV 800mW/1317mW VDD_SOC 1400mW/1492mW
11-20-2024 22:29:48 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [28%@1510,17%@1510,21%@1510,100%@1510,8%@729,10%@729] GR3D_FREQ 26% cpu@45.562C soc2@44.531C soc0@43.875C gpu@45.75C tj@45.75C soc1@43.437C VDD_IN 5317mW/5150mW VDD_CPU_GPU_CV 1465mW/1319mW VDD_SOC 1547mW/1493mW
11-20-2024 22:29:49 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [13%@1510,9%@1510,11%@1510,100%@1510,9%@729,4%@729] GR3D_FREQ 47% cpu@45.75C soc2@44.656C soc0@43.875C gpu@45.781C tj@45.781C soc1@43.656C VDD_IN 5396mW/5154mW VDD_CPU_GPU_CV 1505mW/1323mW VDD_SOC 1545mW/1494mW
11-20-2024 22:29:50 RAM 2299/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [23%@1510,13%@1510,15%@1510,100%@1510,2%@729,2%@729] GR3D_FREQ 68% cpu@45.625C soc2@44.718C soc0@43.937C gpu@45.843C tj@45.843C soc1@43.718C VDD_IN 5396mW/5159mW VDD_CPU_GPU_CV 1545mW/1326mW VDD_SOC 1545mW/1494mW
11-20-2024 22:29:51 RAM 2278/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [21%@1510,19%@1510,12%@1510,92%@1510,1%@729,0%@729] GR3D_FREQ 58% cpu@45.656C soc2@44.531C soc0@43.906C gpu@45.937C tj@45.937C soc1@43.531C VDD_IN 5317mW/5161mW VDD_CPU_GPU_CV 1426mW/1328mW VDD_SOC 1547mW/1495mW
11-20-2024 22:29:52 RAM 2272/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@729,6%@729,2%@729,0%@729,12%@729,3%@729] GR3D_FREQ 16% cpu@45.812C soc2@44.5C soc0@43.906C gpu@45.906C tj@45.906C soc1@43.656C VDD_IN 4447mW/5150mW VDD_CPU_GPU_CV 800mW/1319mW VDD_SOC 1400mW/1494mW
11-20-2024 22:29:53 RAM 2273/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [14%@1036,13%@1036,10%@1036,20%@1036,20%@729,20%@729] GR3D_FREQ 37% cpu@45.531C soc2@44.562C soc0@43.906C gpu@46C tj@46C soc1@43.625C VDD_IN 4976mW/5147mW VDD_CPU_GPU_CV 1154mW/1317mW VDD_SOC 1433mW/1493mW
11-20-2024 22:29:54 RAM 2273/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [2%@1510,1%@1510,3%@1510,83%@1510,0%@729,0%@729] GR3D_FREQ 6% cpu@45.593C soc2@44.468C soc0@44.062C gpu@45.718C tj@45.718C soc1@43.75C VDD_IN 4761mW/5141mW VDD_CPU_GPU_CV 1148mW/1314mW VDD_SOC 1468mW/1492mW
11-20-2024 22:29:55 RAM 2274/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [3%@1510,5%@1510,37%@1510,49%@1510,10%@729,7%@729] GR3D_FREQ 6% cpu@45.75C soc2@44.593C soc0@44.031C gpu@45.875C tj@45.875C soc1@43.562C VDD_IN 4920mW/5137mW VDD_CPU_GPU_CV 1307mW/1314mW VDD_SOC 1468mW/1492mW
11-20-2024 22:29:56 RAM 2274/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@1510,11%@1510,30%@1510,5%@1510,0%@729,2%@729] GR3D_FREQ 8% cpu@45.375C soc2@44.656C soc0@43.906C gpu@45.75C tj@45.75C soc1@43.625C VDD_IN 4480mW/5127mW VDD_CPU_GPU_CV 838mW/1307mW VDD_SOC 1397mW/1491mW
